timestamp	idf_value	term	count	amount_tweets
1427191155	NaN	aircraft	NaN	240
1427191155	NaN	plane	NaN	240
1427191156	NaN	4u9525	NaN	237
1427191156	NaN	airbus	NaN	237
1427191156	NaN	germanwings	NaN	237
1427191156	NaN	gwi18g	NaN	237
1427191156	NaN	crash	NaN	237
1427191156	NaN	aircraft	NaN	237
1427191156	NaN	plane	NaN	237
1427191157	NaN	4u9525	NaN	247
1427191157	NaN	airbus	NaN	247
1427191157	NaN	germanwings	NaN	247
1427191157	NaN	gwi18g	NaN	247
1427191157	NaN	crash	NaN	247
1427191157	NaN	aircraft	NaN	247
1427191157	NaN	plane	NaN	247
1427191158	NaN	4u9525	NaN	236
1427191158	NaN	airbus	NaN	236
1427191158	NaN	germanwings	NaN	236
1427191158	NaN	gwi18g	NaN	236
1427191158	NaN	crash	NaN	236
1427191158	NaN	aircraft	NaN	236
1427191158	NaN	plane	NaN	236
1427191159	NaN	4u9525	NaN	228
1427191159	NaN	airbus	NaN	228
1427191159	NaN	germanwings	NaN	228
1427191159	NaN	gwi18g	NaN	228
1427191159	NaN	crash	NaN	228
1427191159	NaN	aircraft	NaN	228
1427191159	NaN	plane	NaN	228
1427191160	NaN	4u9525	NaN	224
1427191160	NaN	airbus	NaN	224
1427191160	NaN	germanwings	NaN	224
1427191160	NaN	gwi18g	NaN	224
1427191160	NaN	crash	NaN	224
1427191160	NaN	aircraft	NaN	224
1427191160	NaN	plane	NaN	224
1427191161	NaN	4u9525	NaN	273
1427191161	NaN	airbus	NaN	273
1427191161	NaN	germanwings	NaN	273
1427191161	NaN	gwi18g	NaN	273
1427191161	NaN	crash	NaN	273
1427191161	NaN	aircraft	NaN	273
1427191161	NaN	plane	NaN	273
1427191162	NaN	4u9525	NaN	202
1427191162	NaN	airbus	NaN	202
1427191162	NaN	germanwings	NaN	202
1427191162	NaN	gwi18g	NaN	202
1427191162	NaN	crash	NaN	202
1427191162	NaN	aircraft	NaN	202
1427191162	NaN	plane	NaN	202
1427191163	NaN	4u9525	NaN	206
1427191163	NaN	airbus	NaN	206
1427191163	NaN	germanwings	NaN	206
1427191163	NaN	gwi18g	NaN	206
1427191163	NaN	crash	NaN	206
1427191163	NaN	aircraft	NaN	206
1427191163	NaN	plane	NaN	206
1427191164	NaN	4u9525	NaN	249
1427191164	NaN	airbus	NaN	249
1427191164	NaN	germanwings	NaN	249
1427191164	NaN	gwi18g	NaN	249
1427191164	NaN	crash	NaN	249
1427191164	NaN	aircraft	NaN	249
1427191164	NaN	plane	NaN	249
1427191165	NaN	4u9525	NaN	218
1427191165	NaN	airbus	NaN	218
1427191165	NaN	germanwings	NaN	218
1427191165	NaN	gwi18g	NaN	218
1427191165	NaN	crash	NaN	218
1427191165	NaN	aircraft	NaN	218
1427191165	NaN	plane	NaN	218
1427191166	NaN	4u9525	NaN	224
1427191166	NaN	airbus	NaN	224
1427191166	NaN	germanwings	NaN	224
1427191166	NaN	gwi18g	NaN	224
1427191166	NaN	crash	NaN	224
1427191166	NaN	aircraft	NaN	224
1427191166	NaN	plane	NaN	224
1427191167	NaN	4u9525	NaN	219
1427191167	NaN	airbus	NaN	219
1427191167	NaN	germanwings	NaN	219
1427191167	NaN	gwi18g	NaN	219
1427191167	NaN	crash	NaN	219
1427191167	NaN	aircraft	NaN	219
1427191167	NaN	plane	NaN	219
1427191168	NaN	4u9525	NaN	226
1427191168	NaN	airbus	NaN	226
1427191168	NaN	germanwings	NaN	226
1427191168	NaN	gwi18g	NaN	226
1427191168	NaN	crash	NaN	226
1427191168	NaN	aircraft	NaN	226
1427191168	NaN	plane	NaN	226
1427191169	NaN	4u9525	NaN	269
1427191169	NaN	airbus	NaN	269
1427191169	NaN	germanwings	NaN	269
1427191169	NaN	gwi18g	NaN	269
1427191169	NaN	crash	NaN	269
1427191169	NaN	aircraft	NaN	269
1427191169	NaN	plane	NaN	269
1427191170	NaN	4u9525	NaN	211
1427191170	NaN	airbus	NaN	211
1427191170	NaN	germanwings	NaN	211
1427191170	NaN	gwi18g	NaN	211
1427191170	NaN	crash	NaN	211
1427191170	NaN	aircraft	NaN	211
1427191170	NaN	plane	NaN	211
1427191171	NaN	4u9525	NaN	244
1427191171	NaN	airbus	NaN	244
1427191171	NaN	germanwings	NaN	244
1427191171	NaN	gwi18g	NaN	244
1427191171	NaN	crash	NaN	244
1427191171	NaN	aircraft	NaN	244
1427191171	NaN	plane	NaN	244
1427191172	NaN	4u9525	NaN	225
1427191172	NaN	airbus	NaN	225
1427191172	NaN	germanwings	NaN	225
1427191172	NaN	gwi18g	NaN	225
1427191172	NaN	crash	NaN	225
1427191172	NaN	aircraft	NaN	225
1427191172	NaN	plane	NaN	225
1427191173	NaN	4u9525	NaN	223
1427191173	NaN	airbus	NaN	223
1427191173	NaN	germanwings	NaN	223
1427191173	NaN	gwi18g	NaN	223
1427191173	NaN	crash	NaN	223
1427191173	NaN	aircraft	NaN	223
1427191173	NaN	plane	NaN	223
1427191174	NaN	4u9525	NaN	249
1427191174	NaN	airbus	NaN	249
1427191174	NaN	germanwings	NaN	249
1427191174	NaN	gwi18g	NaN	249
1427191174	NaN	crash	NaN	249
1427191174	NaN	aircraft	NaN	249
1427191174	NaN	plane	NaN	249
1427191175	NaN	4u9525	NaN	259
1427191175	NaN	airbus	NaN	259
1427191175	NaN	germanwings	NaN	259
1427191175	NaN	gwi18g	NaN	259
1427191175	NaN	crash	NaN	259
1427191175	NaN	aircraft	NaN	259
1427191175	NaN	plane	NaN	259
1427191176	NaN	4u9525	NaN	224
1427191176	NaN	airbus	NaN	224
1427191176	NaN	germanwings	NaN	224
1427191176	NaN	gwi18g	NaN	224
1427191176	NaN	crash	NaN	224
1427191176	NaN	aircraft	NaN	224
1427191176	NaN	plane	NaN	224
1427191177	NaN	4u9525	NaN	250
1427191177	NaN	airbus	NaN	250
1427191177	NaN	germanwings	NaN	250
1427191177	NaN	gwi18g	NaN	250
1427191177	NaN	crash	NaN	250
1427191177	NaN	aircraft	NaN	250
1427191177	NaN	plane	NaN	250
1427191178	NaN	4u9525	NaN	243
1427191178	NaN	airbus	NaN	243
1427191178	NaN	germanwings	NaN	243
1427191178	NaN	gwi18g	NaN	243
1427191178	NaN	crash	NaN	243
1427191178	NaN	aircraft	NaN	243
1427191178	NaN	plane	NaN	243
1427191179	NaN	4u9525	NaN	249
1427191179	NaN	airbus	NaN	249
1427191179	NaN	germanwings	NaN	249
1427191179	NaN	gwi18g	NaN	249
1427191179	NaN	crash	NaN	249
1427191179	NaN	aircraft	NaN	249
1427191179	NaN	plane	NaN	249
1427191180	NaN	4u9525	NaN	248
1427191180	NaN	airbus	NaN	248
1427191180	NaN	germanwings	NaN	248
1427191180	NaN	gwi18g	NaN	248
1427191180	NaN	crash	NaN	248
1427191180	NaN	aircraft	NaN	248
1427191180	NaN	plane	NaN	248
1427191181	NaN	4u9525	NaN	237
1427191181	NaN	airbus	NaN	237
1427191181	NaN	germanwings	NaN	237
1427191181	NaN	gwi18g	NaN	237
1427191181	NaN	crash	NaN	237
1427191181	NaN	aircraft	NaN	237
1427191181	NaN	plane	NaN	237
1427191182	NaN	4u9525	NaN	241
1427191182	NaN	airbus	NaN	241
1427191182	NaN	germanwings	NaN	241
1427191182	NaN	gwi18g	NaN	241
1427191182	5.484796933490655	crash	1	241
1427191182	NaN	aircraft	NaN	241
